epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1421.06,3.06443,4.60814,3.98433,0.58006,0.06507,0.03079,0.01332,2.58332,4.75904,3.54677,0.000195155,0.000195155,0.000195155
